X,Y,E
1859.14,3.59993,0.181654
1868.44,3.53785,0.180783
1877.78,3.39768,0.177762
1887.17,3.36166,0.1771
1896.61,3.20394,0.173572
1906.09,2.90436,0.165816
1915.62,2.89978,0.166498
1925.2,3.05788,0.171105
1934.82,3.17506,0.175228
1944.5,3.04967,0.172388
1954.22,2.79085,0.16467
1963.99,3.04457,0.172851
1973.81,3.22134,0.178702
1983.68,3.09856,0.175532
1993.6,2.8576,0.169635
2003.57,2.60724,0.16204
2013.59,2.89802,0.17132
2023.65,2.83249,0.169935
2033.77,2.79643,0.169754
2043.94,2.73747,0.168322
2054.16,2.62024,0.1659
2064.43,2.66578,0.167694
2074.75,2.86732,0.174808
2085.13,2.76843,0.171585
2095.55,2.72064,0.170203
2106.03,2.59256,0.166307
2116.56,2.66117,0.169667
2127.14,2.68263,0.171076
2137.78,2.50275,0.165924
2148.47,2.49412,0.165577
2159.21,2.617,0.171178
2170.01,2.7028,0.173893
2180.86,2.4287,0.165553
2191.76,2.4254,0.166102
2202.72,2.27437,0.16115
2213.73,2.35597,0.164498
2224.8,2.4799,0.169227
2235.93,2.60094,0.1733
2247.11,2.4932,0.170078
2258.34,2.19136,0.160523
2269.63,2.52822,0.173256
2280.98,2.43442,0.16949
2292.39,2.50713,0.172589
2303.85,2.21679,0.164019
2315.37,2.32285,0.167695
2326.94,2.46354,0.172405
2338.58,2.20418,0.16352
2350.27,2.33874,0.169636
2362.02,2.58026,0.179198
2373.83,2.67253,0.183205
2385.7,2.51584,0.177699
2397.63,2.32321,0.171273
2409.62,2.30206,0.170055
2421.67,2.28908,0.170134
2433.77,2.40337,0.175741
2445.94,2.2586,0.171511
2458.17,2.38146,0.176471
2470.46,2.27132,0.172503
2482.82,2.58129,0.184769
2495.23,2.37342,0.17707
2507.71,2.284,0.17438
2520.25,2.32148,0.176094
2532.85,2.24278,0.173444
2545.51,2.23529,0.173814
2558.24,2.34722,0.178951
2571.03,2.47581,0.185306
2583.88,2.46676,0.185399
2596.8,2.40901,0.182643
2609.79,2.47684,0.185275
2622.84,2.23777,0.176436
2635.95,2.16407,0.174169
2649.13,2.29905,0.180394
2662.38,2.53647,0.190095
2675.69,2.29527,0.180071
2689.07,2.36146,0.183477
2702.51,2.40291,0.185873
2716.02,2.50896,0.191052
2729.61,2.35823,0.18668
2743.25,2.12194,0.177468
2756.97,2.43184,0.190319
2770.75,2.32156,0.185338
2784.61,2.2689,0.183952
2798.53,2.24983,0.183908
2812.52,2.06136,0.176535
2826.59,2.09047,0.177209
2840.72,2.12749,0.179174
2854.92,2.12533,0.180849
2869.2,2.27931,0.18697
2883.54,2.42715,0.193028
2897.96,2.4847,0.196114
2912.45,2.43046,0.195158
2927.01,2.46645,0.197519
2941.65,2.11611,0.183182
2956.36,2.18316,0.186934
2971.14,2.52696,0.201151
2985.99,2.34626,0.193998
3000.92,2.28104,0.191464
3015.93,2.46471,0.200206
3031.01,2.65332,0.208961
3046.16,2.63701,0.208364
3061.39,2.69472,0.21052
3076.7,2.74031,0.213339
3092.08,2.80917,0.217745
3107.54,3.13924,0.2296
3123.08,3.10341,0.229232
3138.7,3.21586,0.234525
3154.39,3.35339,0.240692
3170.16,3.15068,0.2326
3186.01,2.97593,0.226286
3201.94,3.02305,0.229202
3217.95,3.09124,0.231559
3234.04,3.35226,0.242456
3250.21,3.32251,0.242491
3266.47,3.38741,0.245841
3282.8,3.00252,0.230246
3299.21,2.97546,0.230752
3315.71,3.40737,0.248565
3332.29,3.49252,0.251874
3348.95,3.1137,0.237874
3365.69,3.10933,0.238675
3382.52,3.0297,0.236022
3399.43,3.11898,0.24155
3416.43,3.12991,0.242169
3433.51,2.84828,0.231247
3450.68,3.0757,0.240207
3467.93,2.81575,0.233454
3485.27,2.78216,0.231201
3502.7,3.04963,0.241419
3520.21,3.0787,0.243089
3537.81,2.84062,0.233853
3555.5,3.08153,0.245784
3573.28,2.8508,0.237075
3591.15,2.61635,0.228119
3609.1,2.59399,0.22735
3627.15,2.7621,0.234698
3645.28,2.66942,0.232819
3663.51,2.87166,0.239839
3681.83,2.89738,0.240749
3700.24,2.74421,0.237447
3718.74,2.5254,0.228279
3737.33,2.58747,0.230824
3756.02,2.66547,0.237057
3774.8,2.72598,0.238645
3793.67,2.63214,0.235472
3812.64,2.65694,0.237457
3831.7,2.72238,0.241859
3850.86,2.64704,0.238099
3870.12,2.46415,0.229394
3889.47,2.05244,0.210108
3908.92,2.23171,0.22139
3928.46,2.61724,0.241899
3948.1,2.88667,0.255784
3967.84,2.5063,0.238535
3987.68,2.28715,0.226785
4007.62,2.51422,0.237614
4027.66,2.68838,0.245947
4047.8,2.58443,0.241901
4068.04,2.46298,0.23804
4088.38,2.44512,0.239279
4108.82,2.07221,0.217769
4129.36,2.37136,0.235007
4150.01,2.16382,0.22576
4170.76,2.38342,0.237364
4191.61,2.57659,0.249071
4212.57,2.27233,0.233037
4233.63,2.4473,0.243876
4254.8,2.46847,0.242457
4276.08,2.40415,0.241024
4297.46,2.33361,0.238515
4318.94,2.11474,0.226279
4340.54,2.32071,0.241015
4362.24,2.36538,0.24241
4384.05,2.25091,0.237984
4405.97,2.43145,0.247542
4428,2.21867,0.236713
4450.14,2.26269,0.239609
4472.39,2.62167,0.258845
4494.75,2.39653,0.248725
4517.23,2.24404,0.241798
4539.81,2.40791,0.250963
4562.51,2.42089,0.25147
4585.33,2.37158,0.248557
4608.25,2.42145,0.253453
4631.29,2.3804,0.252384
4654.45,2.27733,0.245843
4677.72,2.49934,0.258827
4701.11,2.71896,0.271916
4724.62,2.63614,0.268979
4748.24,2.7455,0.273371
4771.98,2.75202,0.27604
4795.84,2.41527,0.259009
4819.82,2.42686,0.261174
4843.92,2.51827,0.266091
4868.14,2.59672,0.271111
4892.48,2.54528,0.26959
4916.94,2.42096,0.263428
4941.53,2.2182,0.253416
4966.23,2.3233,0.258358
4991.07,2.30625,0.256014
5016.02,2.41032,0.264415
5041.1,2.28345,0.257895
5066.31,2.5193,0.270806
5091.64,2.28191,0.260161
5117.1,2.24927,0.257354
5142.68,2.14282,0.250312
5168.4,2.2037,0.255841
5194.24,2.28137,0.261542
5220.21,2.6156,0.28385
5246.31,2.7041,0.286869
5272.54,2.73993,0.289472
5298.9,2.42141,0.271909
5325.4,2.20457,0.260845
5352.03,2.21721,0.262764
5378.79,2.29706,0.268404
5405.68,2.18512,0.261896
5432.71,2.05806,0.254974
5459.87,2.25363,0.267273
5487.17,2.42891,0.27795
5514.61,2.24469,0.2668
5542.18,2.09283,0.258926
5569.89,2.19381,0.265294
5597.74,2.53487,0.2854
5625.73,2.75772,0.298007
5653.86,2.51624,0.287447
5682.13,2.31543,0.27563
5710.54,2.2551,0.27063
5739.09,2.16376,0.265646
5767.79,2.11375,0.265076
5796.62,2.24685,0.275364
5825.61,2.18982,0.269523
5854.74,2.00324,0.258478
5884.01,2.10077,0.267598
5913.43,2.2289,0.275234
5943,2.16844,0.270571
5972.71,1.98018,0.259889
6002.57,1.91821,0.258226
6032.59,1.96177,0.262082
6062.75,2.03741,0.268285
6093.06,2.18162,0.277319
6123.53,2.26026,0.281001
6154.15,2.19416,0.27513
6184.92,2.72517,0.312928
6215.84,2.43128,0.296069
6246.92,2.0901,0.274014
6278.16,1.85606,0.25764
6309.55,2.10786,0.274848
6341.09,2.42802,0.295126
6372.8,2.37712,0.292648
6404.66,2.51148,0.301841
6436.69,2.6662,0.311833
6468.87,2.62532,0.30942
6501.22,2.5492,0.304265
6533.72,2.82548,0.323049
6566.39,2.71499,0.317889
6599.22,2.42985,0.300885
6632.22,2.47523,0.302323
6665.38,2.23428,0.291457
6698.71,2.1858,0.288362
6732.2,2.11763,0.283487
6765.86,2.1339,0.284619
6799.69,2.47573,0.309634
6833.69,2.14391,0.286592
6867.86,2.17921,0.28894
6902.2,2.55164,0.31381
6936.71,2.40165,0.305615
6971.39,2.47639,0.312582
7006.25,2.3741,0.305873
7041.28,2.21998,0.295239
7076.49,2.28554,0.300327
7111.87,2.46351,0.313777
7147.43,2.31063,0.304926
7183.16,1.97022,0.281609
7219.08,1.86251,0.273037
7255.18,1.90282,0.275462
7291.45,2.11806,0.292745
7327.91,2.40514,0.313058
7364.55,2.74515,0.334385
7401.37,2.17801,0.298836
7438.38,2.1455,0.296945
7475.57,2.14808,0.297554
7512.95,2.2141,0.303337
7550.51,1.88563,0.28293
7588.26,1.88733,0.280825
7626.21,1.84657,0.276469
7664.34,1.89621,0.282547
7702.66,1.76685,0.27255
7741.17,1.77763,0.272945
7779.88,1.8711,0.280458
7818.78,2.43448,0.325204
7857.87,2.27605,0.314405
7897.16,2.24177,0.311923
7936.65,2.30754,0.31656
7976.33,2.32111,0.31772
8016.21,2.16144,0.307006
8050.87,2.01833,0.347016
2
-20.1034,0.0544696,0.0161154
-19.9824,0.0463699,0.0146818
-19.8614,0.0614955,0.0170811
-19.7404,0.05213,0.0157478
-19.6194,0.057137,0.0165404
-19.4985,0.0865406,0.02043
-19.3775,0.0538544,0.0162683
-19.2565,0.0434741,0.0145224
-19.1355,0.065784,0.017606
-19.0145,0.0673482,0.0180213
-18.8935,0.0389362,0.013782
-18.7726,0.0668045,0.0178759
-18.6516,0.0617411,0.0173579
-18.5306,0.0697393,0.0183074
-18.4096,0.0703562,0.0183478
-18.2886,0.0579864,0.0167693
-18.1676,0.12172,0.0243967
-18.0467,0.0435143,0.0145295
-17.9257,0.0989393,0.0221865
-17.8047,0.0783808,0.0196251
-17.6837,0.104271,0.0225637
-17.5627,0.101314,0.0223783
-17.4417,0.0990229,0.0221857
-17.3208,0.129227,0.0254297
-17.1998,0.139632,0.0264825
-17.0788,0.107396,0.0230444
-16.9578,0.151467,0.02724
-16.8368,0.131829,0.025766
-16.7158,0.216194,0.0330168
-16.5949,0.2107,0.0328457
-16.4739,0.179464,0.03002
-16.3529,0.191116,0.0310022
-16.2319,0.230036,0.0342092
-16.1109,0.142648,0.027076
-15.9899,0.21556,0.033283
-15.869,0.185248,0.0308794
-15.748,0.236981,0.0348202
-15.627,0.257955,0.0364208
-15.506,0.217507,0.0334628
-15.385,0.252819,0.0362733
-15.264,0.282132,0.0382281
-15.1431,0.390528,0.0453527
-15.0221,0.376524,0.0444599
-14.9011,0.34173,0.0424734
-14.7801,0.380278,0.0447904
-14.6591,0.432599,0.0477375
-14.5381,0.485296,0.0507023
-14.4172,0.422641,0.047074
-14.2962,0.588191,0.0558187
-14.1752,0.504235,0.0517891
-14.0542,0.567089,0.054832
-13.9332,0.53299,0.0530986
-13.8122,0.508013,0.0519022
-13.6913,0.821256,0.0665463
-13.5703,0.772415,0.064558
-13.4493,0.770982,0.0643942
-13.3283,0.822806,0.0664408
-13.2073,1.01549,0.0735911
-13.0863,0.920984,0.0701078
-12.9654,0.783711,0.0649456
-12.8444,0.988065,0.0730191
-12.7234,0.970668,0.0721829
-12.6024,0.989247,0.0729193
-12.4814,1.04101,0.0748723
-12.3604,1.13711,0.0783765
-12.2395,1.27182,0.0825613
-12.1185,1.31468,0.0840964
-11.9975,1.3727,0.0860328
-11.8765,1.34187,0.0851178
-11.7555,1.28925,0.0836261
-11.6345,1.40569,0.0869812
-11.5136,1.53329,0.091054
-11.3926,1.42353,0.0874954
-11.2716,1.5766,0.0921145
-11.1506,1.54955,0.0912259
-11.0296,1.79064,0.0982788
-10.9086,1.56843,0.0917596
-10.7877,1.8593,0.0999002
-10.6667,1.818,0.0990148
-10.5457,1.91283,0.101425
-10.4247,1.91458,0.101634
-10.3037,1.87891,0.100466
-10.1828,2.14319,0.107263
-10.0618,1.9881,0.103298
-9.94078,2.17685,0.108178
-9.8198,2.13011,0.106919
-9.69882,2.35409,0.112794
-9.57783,2.03756,0.104567
-9.45685,2.3004,0.111471
-9.33587,2.60416,0.118461
-9.21488,2.52593,0.116719
-9.0939,2.78502,0.122607
-8.97292,2.59482,0.118312
-8.85194,2.71392,0.121242
-8.73095,2.90384,0.125283
-8.60997,2.66347,0.119866
-8.48899,2.92719,0.125978
-8.368,2.79691,0.122877
-8.24702,3.01791,0.127772
-8.12604,3.1066,0.129903
-8.00505,3.21951,0.132002
-7.88407,3.21466,0.131934
-7.76309,3.22799,0.132254
-7.6421,3.57824,0.139452
-7.52112,3.29164,0.133654
-7.40014,3.64306,0.140621
-7.27915,3.40515,0.135897
-7.15817,3.96842,0.147059
-7.03719,3.56653,0.139392
-6.9162,3.98768,0.147279
-6.79522,4.10195,0.149421
-6.67424,4.44053,0.155381
-6.55326,4.38713,0.154544
-6.43227,4.21038,0.151507
-6.31129,4.31047,0.15333
-6.19031,4.58119,0.157879
-6.06932,4.90185,0.163475
-5.94834,4.81138,0.161997
-5.82736,4.78528,0.161404
-5.70637,4.96594,0.164478
-5.58539,5.26743,0.169675
-5.46441,5.27626,0.169993
-5.34342,5.52918,0.173766
-5.22244,5.51033,0.173406
-5.10146,5.98614,0.181183
-4.98047,6.16638,0.183502
-4.85949,6.29606,0.185194
-4.73851,6.64282,0.190105
-4.61752,6.51456,0.188371
-4.49654,7.24471,0.198658
-4.37556,7.83161,0.20602
-4.25457,8.3774,0.213182
-4.13359,8.99794,0.220539
-4.01261,10.0372,0.233359
-3.89163,11.8984,0.253469
-3.77064,14.1689,0.276425
-3.64966,17.9708,0.310977
-3.52868,21.7886,0.342706
-3.40769,27.5517,0.385207
-3.28671,34.3438,0.430084
-3.16573,41.0983,0.471267
-3.04474,49.6289,0.517716
-2.92376,58.6353,0.562686
-2.80278,68.9455,0.610415
-2.68179,83.6555,0.67335
-2.56081,99.8519,0.736497
-2.43983,118.576,0.80277
-2.31884,139.799,0.87277
-2.19786,170.909,0.965252
-2.07688,203.659,1.05539
-1.95589,246.801,1.16355
-1.83491,294.749,1.27461
-1.71393,354.125,1.4015
-1.59295,420.081,1.53025
-1.47196,493.383,1.66341
-1.35098,583.937,1.81541
-1.23,680.601,1.9657
-1.10901,792.233,2.12818
-0.988029,914.603,2.29695
-0.867046,1045.5,2.46407
-0.746063,1167.92,2.61689
-0.62508,1281.76,2.75193
-0.504097,1372.69,2.85644
-0.383113,1432.6,2.92818
-0.26213,1446.93,2.94652
-0.141147,1435.47,2.93921
-0.0201639,1386.48,2.88987
0.100819,1307.93,2.80507
0.221802,1209.93,2.69482
0.342786,1089.47,2.55304
0.463769,945.782,2.37072
0.584752,797.478,2.17287
0.705735,648.9,1.95366
0.826718,502.924,1.71373
0.947701,372.283,1.46877
1.06868,261.411,1.22682
1.18967,176.844,1.00647
1.31065,115.656,0.812289
1.43163,76.0597,0.657495
1.55262,51.8149,0.542048
1.6736,39.5272,0.473241
1.79458,32.6074,0.430588
1.91557,30.717,0.418985
2.03655,30.7648,0.420488
2.15753,30.5662,0.419936
2.27852,30.6498,0.421682
2.3995,31.0396,0.425844
2.52048,31.4232,0.429165
2.64147,31.3334,0.429119
2.76245,31.6198,0.431686
2.88343,31.9646,0.43409
3.00442,31.202,0.428932
3.1254,31.851,0.433621
3.24638,31.5104,0.431507
3.36736,31.1076,0.427404
3.48835,29.7091,0.417568
3.60933,29.5863,0.41572
3.73031,29.5373,0.415417
3.8513,28.4919,0.407626
3.97228,28.3836,0.405612
4.09326,28.1257,0.403133
4.21425,27.7318,0.400228
4.33523,27.8215,0.400809
4.45621,27.2653,0.396192
4.5772,28.3681,0.404403
4.69818,27.2117,0.395693
4.81916,27.6733,0.399001
4.94015,27.5824,0.399079
5.06113,27.8024,0.400797
5.18211,26.8804,0.394055
5.3031,27.7889,0.401413
5.42408,27.3467,0.398647
5.54506,27.8851,0.402382
5.66605,27.3988,0.399369
5.78703,26.7794,0.395229
5.90801,25.5542,0.385922
6.02899,25.9571,0.389893
6.14998,26.5113,0.394231
6.27096,26.8817,0.397876
6.39194,28.0381,0.406724
6.51293,27.7605,0.404855
6.63391,26.3284,0.394162
6.75489,25.1788,0.385767
6.87588,23.161,0.369623
6.99686,19.9417,0.342958
7.11784,17.1944,0.318335
7.23883,14.0495,0.287647
7.35981,12.7664,0.274458
7.48079,10.5606,0.249745
7.60178,9.20811,0.23331
7.72276,8.96109,0.230403
7.84374,8.16986,0.220131
7.96473,7.97668,0.217637
8.08571,7.53642,0.211958
8.20669,7.18761,0.207195
8.32767,7.15786,0.206964
8.44866,6.60172,0.198765
8.56964,6.22029,0.193421
8.69062,5.81299,0.186898
8.81161,5.194,0.176788
8.93259,5.3595,0.17991
9.05357,5.09649,0.175872
9.17456,4.91053,0.172639
9.29554,4.6502,0.168085
9.41652,4.47925,0.165277
9.53751,4.21592,0.160427
9.65849,4.18709,0.159924
9.77947,3.77847,0.152159
9.90046,3.44554,0.145381
10.0214,3.62364,0.149202
10.1424,3.40227,0.144833
10.2634,2.93909,0.1347
10.3844,2.91588,0.134274
10.5054,2.85718,0.132871
10.6264,2.59241,0.126807
10.7473,2.57256,0.126206
10.8683,2.40434,0.122377
10.9893,2.53284,0.125676
11.1103,2.58391,0.12685
11.2313,2.37327,0.121818
11.3523,2.31586,0.120343
11.4732,2.39881,0.122662
11.5942,2.2555,0.119085
11.7152,2.18531,0.117261
11.8362,2.34151,0.121393
11.9572,2.02115,0.112785
12.0782,1.95791,0.111156
12.1991,2.26152,0.11965
12.3201,1.99584,0.112422
12.4411,2.13344,0.116427
12.5621,2.16288,0.117222
12.6831,2.07496,0.11492
12.8041,1.95336,0.111623
12.925,1.90135,0.110209
13.046,2.05165,0.114461
13.167,2.10447,0.116162
13.288,1.90312,0.110345
13.409,1.70609,0.104678
13.53,1.60925,0.101888
13.6509,1.60049,0.101361
13.7719,1.61015,0.101693
13.8929,1.67026,0.103805
14.0139,1.67214,0.103892
14.1349,1.64517,0.10323
14.2559,1.48721,0.098075
14.3768,1.5354,0.0998675
14.4978,1.59286,0.101637
14.6188,1.67956,0.104466
14.7398,1.60297,0.102205
14.8608,1.51633,0.0993712
14.9817,1.28527,0.0916345
15.1027,1.38614,0.0951474
15.2237,1.53005,0.10005
15.3447,1.3383,0.0936128
15.4657,1.37086,0.0947444
15.5867,1.45249,0.0976654
15.7076,1.33785,0.0937244
15.8286,1.45181,0.0977816
15.9496,1.29089,0.0922393
16.0706,1.44113,0.0977857
16.1916,1.36956,0.0951926
16.3126,1.32975,0.0940337
16.4335,1.26051,0.0914712
16.5545,1.27429,0.0919637
16.6755,1.16551,0.0879208
16.7965,1.29412,0.0928139
16.9175,1.36854,0.095596
17.0385,1.25278,0.0913392
17.1594,1.32802,0.0943665
17.2804,1.31291,0.0938283
17.4014,1.29592,0.0932727
17.5224,1.26877,0.0922406
17.6434,1.27679,0.092482
17.7644,1.23083,0.0909301
17.8853,1.27858,0.0928114
18.0063,1.27765,0.0930097
18.1273,1.33052,0.0949853
18.2483,1.33749,0.0954869
18.3693,1.27313,0.092998
18.4903,1.26497,0.092792
18.6112,1.47798,0.100328
18.7322,1.48966,0.100587
18.8532,1.51983,0.101951
18.9742,1.54835,0.103015
19.0952,1.53237,0.102278
19.2162,1.49757,0.101374
19.3371,1.48011,0.100677
19.4581,1.64319,0.106367
19.5791,1.65322,0.106538
19.7001,1.52639,0.102525
19.8211,1.72449,0.108947
19.9421,1.7399,0.109524
20.063,1.85779,0.113161
20.184,1.67532,0.107599
20.305,1.64649,0.106784
20.426,1.49183,0.10184
20.547,1.75712,0.110512
20.668,1.74767,0.110225
20.7889,1.83048,0.1129
20.9099,1.79514,0.111975
21.0309,1.77625,0.111453
21.1519,1.81734,0.112629
21.2729,1.91978,0.115717
21.3939,1.7928,0.111845
21.5148,1.77076,0.111412
21.6358,1.735,0.110505
21.7568,1.89074,0.115044
21.8778,1.90723,0.115712
21.9988,1.65427,0.108002
22.1198,1.93051,0.116703
22.2407,1.73197,0.110536
22.3617,1.96671,0.117898
22.4827,2.06587,0.120747
22.6037,1.89096,0.115787
22.7247,1.99136,0.11879
22.8457,1.76576,0.111898
22.9666,1.84845,0.114708
23.0876,2.00757,0.119618
23.2086,2.07696,0.12187
23.3296,1.98357,0.119077
23.4506,1.76039,0.112081
23.5716,1.75008,0.111843
23.6925,1.70644,0.110565
23.8135,1.8557,0.11536
23.9345,2.039,0.120966
24.0555,1.81769,0.114488
24.1563,2.04943,0.14872
24.2571,1.97908,0.0616405
24.3784,2.08498,0.0631478
24.5003,2.04609,0.0621716
24.6228,2.08378,0.0628099
24.7459,2.09,0.0626996
24.8696,2.07985,0.0623313
24.994,2.19415,0.0637779
25.119,2.15702,0.0630832
25.2446,2.27766,0.0645896
25.3708,2.25623,0.0641526
25.4976,2.19498,0.0632514
25.6251,2.2359,0.0636409
25.7533,2.38578,0.0655819
25.882,2.31441,0.0642907
26.0114,2.40791,0.0654379
26.1415,2.30901,0.0638845
26.2722,2.38791,0.0647853
26.4036,2.4427,0.0654413
26.5356,2.4812,0.0657769
26.6682,2.5084,0.0659549
26.8016,2.54378,0.0662904
26.9356,2.49816,0.0655687
27.0703,2.55294,0.0661774
27.2056,2.53155,0.065678
27.3417,2.63335,0.0669566
27.4784,2.76135,0.0683073
27.6158,2.64472,0.0667593
27.7538,2.70485,0.0672424
27.8926,2.68435,0.0669122
28.0321,2.72627,0.0672325
28.1722,2.91585,0.0692981
28.3131,2.81438,0.068011
28.4547,2.75349,0.0671643
28.5969,2.93504,0.0692351
28.7399,2.88589,0.0684627
28.8836,2.99963,0.0695528
29.028,3.08663,0.0703814
29.1732,3.13732,0.0708303
29.319,3.01822,0.0692931
29.4656,3.17506,0.0709747
29.613,3.15007,0.0705657
29.761,3.23377,0.0712786
29.9098,3.29429,0.0718566
30.0594,3.39233,0.0727001
30.2097,3.38676,0.0725026
30.3607,3.39891,0.0724777
30.5125,3.47794,0.0732008
30.6651,3.4671,0.0728628
30.8184,3.47295,0.0727862
30.9725,3.63963,0.0743984
31.1274,3.68212,0.0745591
31.283,3.66014,0.0742336
31.4394,3.70272,0.0746225
31.5966,3.80623,0.0754766
31.7546,3.67496,0.0740586
31.9134,3.71586,0.0743565
32.0729,3.72592,0.0742555
32.2333,3.61954,0.0729703
32.3945,3.66108,0.073266
32.5564,3.5887,0.0724522
32.7192,3.44319,0.0708541
32.8828,3.47652,0.070966
33.0472,3.4057,0.0700904
33.2125,3.4288,0.0702571
33.3785,3.41218,0.0699965
33.5454,3.1812,0.067282
33.7132,3.17681,0.0670937
33.8817,3.22953,0.0675331
34.0511,3.01644,0.0651765
34.2214,3.10759,0.0658349
34.3925,3.1937,0.0666269
34.5645,3.1181,0.0656198
34.7373,3.11083,0.0654175
34.911,3.17652,0.0659811
35.0855,3.28895,0.0670843
35.2609,3.26684,0.0665907
35.4373,3.54658,0.0692829
35.6144,3.55747,0.0692703
35.7925,3.53624,0.0688904
35.9715,3.77465,0.0710106
36.1513,3.76018,0.0708002
36.3321,3.88499,0.0718243
36.5137,3.83681,0.0712276
36.6963,3.88405,0.0714886
36.8798,3.90625,0.0715332
37.0642,3.93172,0.0717108
37.2495,3.77595,0.0700393
37.4358,3.77438,0.069889
37.6229,3.72723,0.0692503
37.8111,3.72976,0.0691501
38.0001,3.76779,0.0693389
38.1901,3.82797,0.0697441
38.3811,3.77507,0.0691364
38.573,3.75918,0.0688195
38.7658,3.90591,0.070008
38.9597,3.88794,0.0696778
39.1545,3.9053,0.0696796
39.3502,3.92639,0.0697887
39.547,4.03811,0.0705195
39.7447,4.0066,0.0701123
39.9434,4.05723,0.0704628
40.1432,3.98725,0.0696735
40.3439,3.98218,0.069467
40.5456,4.0133,0.0696072
40.7483,4.1475,0.0706512
40.9521,4.0352,0.0694229
41.1568,4.13816,0.0702405
41.3626,4.17091,0.0703341
41.5694,4.14773,0.0699732
41.7773,4.36931,0.0717088
41.9862,4.43559,0.0720657
42.1961,4.46861,0.0722383
42.4071,4.34428,0.0710921
42.6191,4.65178,0.0734065
42.8322,4.37336,0.0710507
43.0464,4.37818,0.070943
43.2616,4.30392,0.0702133
43.4779,4.3163,0.0701474
43.6953,4.23103,0.0693075
43.9138,4.14729,0.0684847
44.1333,4.11973,0.0681355
44.354,3.87756,0.0659188
44.5758,3.84914,0.0655314
44.7987,3.84426,0.0653614
45.0226,3.78508,0.0646533
45.2478,3.7798,0.0645461
45.474,3.72626,0.0639572
45.7014,3.75684,0.0640388
45.9299,3.7625,0.0639601
46.1595,3.75487,0.0637364
46.3903,3.78015,0.0638204
46.6223,3.81247,0.0640326
46.8554,3.79173,0.0637145
47.0897,3.95636,0.0649512
47.3251,3.82733,0.06378
47.5617,3.7679,0.0631788
47.7995,3.68099,0.0623379
48.0385,3.61836,0.061693
48.2787,3.55679,0.0610439
48.5201,3.41924,0.0597126
48.7627,3.3563,0.0590792
49.0065,3.16517,0.0572636
49.2516,3.04867,0.0560932
49.4978,2.91977,0.0547658
49.7453,2.86694,0.0541933
49.994,2.76015,0.0531022
50.244,2.66472,0.051971
50.4952,2.76239,0.0528381
50.7477,2.58341,0.0510046
51.0015,2.66018,0.0516268
51.2565,2.60077,0.0510289
51.5127,2.58768,0.0507825
51.7703,2.58395,0.0506592
52.0292,2.64138,0.0511315
52.2893,2.58332,0.0504479
52.5507,2.64307,0.0509502
52.8135,2.65647,0.0509573
53.0776,2.59707,0.0503346
53.343,2.61056,0.0503734
53.6097,2.71078,0.0512371
53.8777,2.67146,0.0508113
54.1471,2.72976,0.05124
54.4178,2.69324,0.0508524
54.6899,2.75397,0.0513131
54.9634,2.67994,0.0505386
55.2382,2.60748,0.0497882
55.5144,2.6791,0.0503286
55.792,2.60767,0.0495752
56.0709,2.57909,0.0493028
56.3513,2.57948,0.0491732
56.633,2.48128,0.0481395
56.9162,2.63289,0.0495061
57.2008,2.54908,0.0486404
57.4868,2.50347,0.0481628
57.7742,2.38899,0.0469531
58.0631,2.34442,0.0463918
58.3534,2.3479,0.0464142
58.6452,2.30658,0.0459067
58.9384,2.28405,0.0456112
59.2331,2.30996,0.0458027
59.5293,2.32893,0.0458986
59.8269,2.35057,0.0460808
60.126,2.29943,0.045489
60.4267,2.29114,0.0453361
60.7288,2.24485,0.0447966
61.0324,2.26877,0.0450176
61.3376,2.28543,0.0450868
61.6443,2.19066,0.0440469
61.9525,2.15478,0.0436205
62.2623,2.10046,0.0429727
62.5736,2.20775,0.0439988
62.8865,2.0685,0.0425245
63.2009,2.11438,0.0429881
63.5169,2.10242,0.0427689
63.8345,2.07502,0.0424172
64.1537,2.04339,0.0420075
64.4744,2.01438,0.0416445
64.7968,2.08432,0.0423302
65.1208,2.06877,0.0420765
65.4464,2.06241,0.0419697
65.7736,2.14277,0.0427165
66.1025,2.21575,0.0433693
66.433,2.34398,0.0445318
66.7652,2.45162,0.0454939
67.099,2.522,0.0460726
67.4345,2.53202,0.0461454
67.7716,2.70049,0.0476051
68.1105,2.85137,0.0488436
68.4511,2.9035,0.0492309
68.7933,2.95617,0.0496369
69.1373,2.98142,0.0498148
69.483,2.87856,0.0488924
69.8304,2.97015,0.0495872
70.1795,2.95812,0.0494299
70.5304,2.92527,0.0491057
70.8831,2.98808,0.0495924
71.2375,2.96005,0.0492748
71.5937,2.9424,0.0490824
71.9517,2.91824,0.0488263
72.3114,3.0689,0.0500023
72.673,3.09014,0.0501259
73.0363,3.07793,0.049959
73.4015,3.11953,0.0502584
73.7685,3.09558,0.0500001
74.1374,3.24811,0.0511548
74.5081,3.24521,0.0510746
74.8806,3.26634,0.0511404
75.255,3.25272,0.0509585
75.6313,3.44301,0.0523475
76.0094,3.50934,0.0527963
76.3895,3.53855,0.0529242
76.7714,3.70592,0.0540996
77.1553,3.72908,0.0541676
77.5411,3.73274,0.0541414
77.9288,3.93233,0.0554711
78.3184,3.94,0.0554957
78.71,3.96259,0.0555643
79.1035,4.01025,0.055844
79.4991,4.00148,0.0556696
79.8966,4.08172,0.0561387
80.296,3.97209,0.055317
80.6975,4.09257,0.0560519
