X,Y,E
2826.59,2.27429,0.314407
2840.72,1.84144,0.28342
2854.92,1.93119,0.290198
2869.2,2.28441,0.316458
2883.54,2.14216,0.310428
2897.96,2.66428,0.347126
2912.45,2.92205,0.360934
2927.01,2.85202,0.359305
2941.65,2.84573,0.361324
2956.36,2.47506,0.335362
2971.14,2.5595,0.342711
2985.99,2.76406,0.35957
3000.92,2.83137,0.36483
3015.93,3.65046,0.412955
3031.01,3.11985,0.381974
3046.16,2.61647,0.352823
3061.39,2.72587,0.36184
3076.7,2.91342,0.375641
3092.08,3.32447,0.403501
3107.54,2.94581,0.376538
3123.08,3.28272,0.397056
3138.7,2.68533,0.361524
3154.39,2.89299,0.378967
3170.16,3.04232,0.385936
3186.01,2.88089,0.374959
3201.94,3.23392,0.400957
3217.95,3.00507,0.387344
3234.04,2.94572,0.384612
3250.21,3.22729,0.404172
3266.47,3.374,0.415357
3282.8,2.91459,0.384018
3299.21,2.95711,0.388655
3315.71,3.20234,0.405613
3332.29,3.2647,0.411515
3348.95,2.9401,0.39271
3365.69,3.27748,0.417257
3382.52,3.16956,0.40931
3399.43,2.87177,0.387875
3416.43,3.04915,0.401653
3433.51,3.05532,0.408354
3450.68,3.58805,0.444541
3467.93,3.3831,0.42713
3485.27,2.66164,0.380721
3502.7,2.86834,0.397658
3520.21,2.70196,0.385558
3537.81,3.11542,0.417984
3555.5,3.03666,0.413815
3573.28,3.11652,0.422304
3591.15,3.24294,0.433446
3609.1,2.66342,0.390744
3627.15,2.82957,0.401594
3645.28,2.5829,0.384551
3663.51,2.78514,0.40516
3681.83,2.88396,0.413134
3700.24,2.82549,0.409149
3718.74,2.55464,0.388021
3737.33,2.48231,0.382366
3756.02,2.25194,0.364902
3774.8,2.54255,0.391446
3793.67,2.41902,0.383758
3812.64,2.71067,0.410166
3831.7,2.53677,0.398179
3850.86,2.67771,0.405424
3870.12,2.81499,0.418763
3889.47,2.28203,0.376544
3908.92,2.50166,0.395567
3928.46,3.04449,0.44415
3948.1,2.7224,0.417547
3967.84,2.34042,0.387098
3987.68,2.51787,0.407268
4007.62,2.87034,0.43504
4027.66,2.5108,0.403805
4047.8,2.28064,0.384904
4068.04,2.57427,0.409473
4088.38,2.53572,0.406544
4108.82,2.34778,0.393715
4129.36,2.64108,0.423113
4150.01,2.4539,0.40413
4170.76,2.33067,0.394011
4191.61,2.55946,0.418467
4212.57,2.43092,0.405087
4233.63,2.06704,0.378588
4254.8,1.87386,0.35937
4276.08,1.77198,0.351864
4297.46,2.46675,0.415291
4318.94,3.0798,0.46406
4340.54,2.6473,0.435227
4362.24,2.19669,0.394229
4384.05,2.13181,0.387518
4405.97,2.22721,0.39501
4428,2.16916,0.396592
4450.14,1.99433,0.387457
4472.39,1.83631,0.369873
4494.75,2.62086,0.441596
4517.23,2.53962,0.437761
4539.81,2.20548,0.406436
4562.51,2.36045,0.420571
4585.33,2.76282,0.459151
4608.25,2.80532,0.465959
4631.29,2.72138,0.454208
4654.45,2.66615,0.448931
4677.72,2.26014,0.41649
4701.11,2.24197,0.411091
4724.62,2.3128,0.423577
4748.24,2.47429,0.442415
4771.98,2.67777,0.461924
4795.84,2.53712,0.452799
4819.82,2.65065,0.459384
4843.92,2.3417,0.434352
4868.14,2.32034,0.432822
4892.48,2.37129,0.435655
4916.94,2.28269,0.42783
4941.53,2.17001,0.420477
4966.23,2.82122,0.481496
4991.07,3.40975,0.534417
5016.02,2.80825,0.48525
5041.1,2.94825,0.496553
5066.31,2.67721,0.476685
5091.64,2.50561,0.46004
5117.1,2.48432,0.457395
5142.68,2.7697,0.486182
5168.4,2.66531,0.47853
5194.24,2.21203,0.430842
5220.21,2.27257,0.445467
5246.31,2.49707,0.470485
5272.54,2.05016,0.4215
5298.9,2.54532,0.473967
5325.4,2.34251,0.452421
5352.03,2.38273,0.456794
5378.79,2.48018,0.468171
5405.68,2.36287,0.45386
5432.71,2.27195,0.451899
5459.87,2.42172,0.468628
5487.17,2.33019,0.46156
5514.61,2.58815,0.490831
5542.18,2.78193,0.504449
5569.89,2.40907,0.467114
5597.74,2.02948,0.432609
5625.73,2.00698,0.439105
5653.86,1.7036,0.403775
5682.13,2.3793,0.474253
5710.54,2.36282,0.478163
5739.09,2.61247,0.502779
5767.79,2.67446,0.506929
5796.62,2.15471,0.454447
5825.61,2.38345,0.474063
5854.74,2.2931,0.471766
5884.01,3.02557,0.540878
5913.43,2.85575,0.525406
5943,2.23364,0.465975
5972.71,2.56222,0.501282
6002.57,2.15467,0.464326
6032.59,2.16484,0.463591
6062.75,2.21708,0.470856
6093.06,2.33219,0.479394
6123.53,2.30396,0.474066
6154.15,2.42396,0.496431
6184.92,1.88526,0.438356
6215.84,2.46361,0.502066
6246.92,2.67396,0.52448
6278.16,2.65486,0.523392
6309.55,2.60836,0.522529
6341.09,2.4955,0.514069
6372.8,2.62629,0.522185
6404.66,2.39764,0.497913
6436.69,2.29646,0.489959
6468.87,2.61022,0.528821
6501.22,2.38127,0.494624
6533.72,2.1729,0.480589
6566.39,2.31478,0.497148
6599.22,2.62517,0.527171
6632.22,3.02056,0.573006
6665.38,2.66639,0.532914
6698.71,2.64458,0.534991
6732.2,2.65369,0.538198
6765.86,2.58012,0.533398
6799.69,2.40397,0.516764
6833.69,2.28696,0.500364
6867.86,2.43649,0.51867
6902.2,2.67801,0.549019
6936.71,2.62709,0.543851
6971.39,2.05297,0.48261
7006.25,1.60886,0.425098
7041.28,1.58106,0.417892
7076.49,2.4453,0.521188
7111.87,2.65234,0.554228
7147.43,2.38499,0.524806
7183.16,1.94153,0.47145
7219.08,1.30462,0.386873
7255.18,1.93123,0.46913
7291.45,1.90186,0.465604
7327.91,1.88506,0.4638
7364.55,2.18099,0.5011
7401.37,2.15206,0.503331
7438.38,2.17726,0.509739
7475.57,2.23298,0.520194
7512.95,2.15637,0.512506
7550.51,2.70341,0.5717
7588.26,2.67921,0.568504
7626.21,2.30278,0.527296
7664.34,2.27448,0.52736
7702.66,2.26386,0.528631
7741.17,2.1775,0.517168
7779.88,1.90092,0.478548
7818.78,1.86139,0.486575
7857.87,2.09895,0.517187
7897.16,2.35404,0.544509
7936.65,2.21581,0.523431
7976.33,1.82049,0.467277
8016.21,2.21988,0.519686
8050.87,2.72416,0.678956
2
-20.1034,0.899685,0.110561
-19.9824,1.04681,0.120009
-19.8614,0.890326,0.110708
-19.7404,1.06105,0.120385
-19.6194,1.14628,0.12708
-19.4985,1.30347,0.134376
-19.3775,1.25056,0.1328
-19.2565,1.06665,0.121757
-19.1355,1.50199,0.143714
-19.0145,1.37158,0.138685
-18.8935,1.51205,0.145324
-18.7726,1.20774,0.129634
-18.6516,1.54974,0.146678
-18.5306,1.57097,0.148231
-18.4096,1.54405,0.146986
-18.2886,1.66335,0.153172
-18.1676,1.61003,0.1501
-18.0467,1.71922,0.155179
-17.9257,1.50862,0.145872
-17.8047,1.61333,0.150806
-17.6837,1.54239,0.146812
-17.5627,1.87415,0.162773
-17.4417,1.9112,0.16389
-17.3208,1.87252,0.163459
-17.1998,2.43248,0.185182
-17.0788,1.93767,0.166333
-16.9578,2.24869,0.178722
-16.8368,2.42394,0.185766
-16.7158,2.17977,0.175886
-16.5949,2.20705,0.177746
-16.4739,2.47381,0.188293
-16.3529,2.20585,0.178221
-16.2319,2.6259,0.195144
-16.1109,2.50815,0.190002
-15.9899,2.64238,0.195035
-15.869,2.81683,0.200479
-15.748,2.80725,0.201029
-15.627,2.83795,0.202422
-15.506,3.1236,0.212609
-15.385,2.96951,0.207116
-15.264,2.93546,0.20644
-15.1431,3.56205,0.227846
-15.0221,3.23355,0.217824
-14.9011,3.26927,0.218708
-14.7801,3.41525,0.223335
-14.6591,3.50167,0.225904
-14.5381,3.6413,0.231134
-14.4172,3.62858,0.230601
-14.2962,3.81611,0.236262
-14.1752,3.93136,0.241093
-14.0542,3.92519,0.240368
-13.9332,3.91338,0.240164
-13.8122,4.33659,0.253682
-13.6913,4.41909,0.25623
-13.5703,3.91613,0.241029
-13.4493,4.8295,0.268148
-13.3283,4.93729,0.27062
-13.2073,4.23271,0.250257
-13.0863,4.16252,0.249907
-12.9654,4.99345,0.273166
-12.8444,4.72947,0.265192
-12.7234,4.87278,0.268693
-12.6024,5.5023,0.285944
-12.4814,5.52044,0.286777
-12.3604,4.6552,0.263708
-12.2395,5.66106,0.291931
-12.1185,5.85803,0.2952
-11.9975,6.13197,0.302967
-11.8765,5.33816,0.28218
-11.7555,5.78432,0.295091
-11.6345,5.78043,0.294278
-11.5136,5.93689,0.29802
-11.3926,5.86468,0.296313
-11.2716,6.08198,0.30291
-11.1506,6.27321,0.306557
-11.0296,6.14457,0.304095
-10.9086,6.11948,0.302788
-10.7877,6.68782,0.316483
-10.6667,6.76095,0.318516
-10.5457,7.26674,0.331586
-10.4247,7.33733,0.33274
-10.3037,6.71757,0.318216
-10.1828,7.50599,0.335849
-10.0618,7.99675,0.346627
-9.94078,6.99504,0.325494
-9.8198,7.63943,0.339363
-9.69882,8.02409,0.348421
-9.57783,8.11352,0.349662
-9.45685,8.13884,0.35058
-9.33587,8.8451,0.365422
-9.21488,8.24763,0.353001
-9.0939,8.9478,0.368291
-8.97292,8.50934,0.358422
-8.85194,8.35529,0.356003
-8.73095,9.33829,0.375797
-8.60997,9.71459,0.384249
-8.48899,9.86346,0.386899
-8.368,9.66473,0.383009
-8.24702,9.61109,0.382671
-8.12604,9.72904,0.385
-8.00505,10.8777,0.405901
-7.88407,10.7851,0.404939
-7.76309,11.5023,0.41832
-7.6421,11.0215,0.410001
-7.52112,11.6167,0.421773
-7.40014,11.5617,0.420452
-7.27915,11.7027,0.422647
-7.15817,13.2912,0.45086
-7.03719,13.4632,0.453745
-6.9162,12.3954,0.436372
-6.79522,14.0036,0.463276
-6.67424,13.3033,0.451103
-6.55326,14.6034,0.472821
-6.43227,14.3914,0.469551
-6.31129,14.5357,0.472821
-6.19031,15.1961,0.483312
-6.06932,14.9515,0.47931
-5.94834,15.6925,0.490949
-5.82736,17.1034,0.513322
-5.70637,16.4158,0.502132
-5.58539,17.6428,0.521266
-5.46441,18.6879,0.535141
-5.34342,18.8688,0.538708
-5.22244,20.002,0.555107
-5.10146,20.1344,0.557633
-4.98047,19.712,0.550988
-4.85949,21.7884,0.580096
-4.73851,21.8671,0.580294
-4.61752,21.5698,0.576715
-4.49654,23.0894,0.596737
-4.37556,26.9382,0.64462
-4.25457,26.2266,0.636077
-4.13359,28.9459,0.670237
-4.01261,30.5655,0.687428
-3.89163,31.24,0.693806
-3.77064,35.0055,0.73622
-3.64966,38.9805,0.775596
-3.52868,44.4525,0.828926
-3.40769,50.2745,0.882726
-3.28671,56.7287,0.936298
-3.16573,63.2751,0.988508
-3.04474,71.9869,1.05579
-2.92376,82.1908,1.13007
-2.80278,91.5439,1.19059
-2.68179,100.267,1.24847
-2.56081,116.106,1.34405
-2.43983,130.033,1.42089
-2.31884,147.125,1.51412
-2.19786,170.391,1.63214
-2.07688,197.98,1.75843
-1.95589,225.04,1.8779
-1.83491,261.052,2.02361
-1.71393,302.645,2.1857
-1.59295,346.736,2.34435
-1.47196,401.954,2.53057
-1.35098,457.191,2.70603
-1.23,528.768,2.91888
-1.10901,597.139,3.10994
-0.988029,682.794,3.34019
-0.867046,759.29,3.52808
-0.746063,828.882,3.70067
-0.62508,905.061,3.87964
-0.504097,968.034,4.02854
-0.383113,992.164,4.08191
-0.26213,1006.75,4.11892
-0.141147,991.966,4.09013
-0.0201639,961.877,4.03173
0.100819,919.257,3.94168
0.221802,852.487,3.79766
0.342786,777.831,3.61725
0.463769,690.998,3.40742
0.584752,598.869,3.16528
0.705735,493.87,2.86645
0.826718,406.18,2.59716
0.947701,325.861,2.32158
1.06868,254.788,2.04894
1.18967,195.694,1.79219
1.31065,150.362,1.56828
1.43163,120.919,1.40501
1.55262,100.417,1.28176
1.6736,85.3437,1.18039
1.79458,77.849,1.12892
1.91557,71.4771,1.08155
2.03655,68.0069,1.05683
2.15753,65.8269,1.0412
2.27852,64.4323,1.03012
2.3995,63.0574,1.02088
2.52048,58.7084,0.985432
2.64147,58.7106,0.986822
2.76245,55.5531,0.960594
2.88343,54.1811,0.94904
3.00442,52.4872,0.933597
3.1254,52.2018,0.932685
3.24638,50.4212,0.916444
3.36736,50.9465,0.921803
3.48835,49.7664,0.910673
3.60933,47.9724,0.892707
3.73031,46.7958,0.882491
3.8513,45.7786,0.872112
3.97228,44.5578,0.861151
4.09326,44.6995,0.861281
4.21425,44.3014,0.858392
4.33523,43.8671,0.852362
4.45621,44.2006,0.857839
4.5772,43.1949,0.845252
4.69818,43.1431,0.846728
4.81916,43.2983,0.849158
4.94015,43.11,0.845907
5.06113,42.4564,0.841537
5.18211,43.663,0.854151
5.3031,41.2398,0.829587
5.42408,41.5397,0.832917
5.54506,41.2701,0.8316
5.66605,39.323,0.812885
5.78703,38.2221,0.801101
5.90801,37.4066,0.792741
6.02899,37.3818,0.79409
6.14998,38.9443,0.812629
6.27096,38.3011,0.804704
6.39194,39.0452,0.813855
6.51293,37.4716,0.7971
6.63391,37.2022,0.794473
6.75489,35.9248,0.782568
6.87588,33.2249,0.750533
6.99686,29.997,0.714928
7.11784,27.4631,0.684305
7.23883,25.2475,0.656137
7.35981,23.1329,0.628676
7.48079,20.6532,0.595033
7.60178,19.5606,0.579528
7.72276,18.2617,0.559953
7.84374,18.1687,0.559185
7.96473,17.5837,0.550585
8.08571,16.763,0.5387
8.20669,15.8794,0.524041
8.32767,16.6084,0.536353
8.44866,16.0488,0.528317
8.56964,14.8648,0.508307
8.69062,15.1063,0.513326
8.81161,14.3605,0.501098
8.93259,13.5349,0.487063
9.05357,13.8487,0.492635
9.17456,14.054,0.496742
9.29554,13.8049,0.493106
9.41652,13.3284,0.484543
9.53751,13.0724,0.480584
9.65849,12.7669,0.474694
9.77947,12.1993,0.464983
9.90046,12.7439,0.475379
10.0214,12.9706,0.479752
10.1424,11.7662,0.457174
10.2634,10.9941,0.442423
10.3844,11.6551,0.456574
10.5054,11.8618,0.459793
10.6264,11.4767,0.452672
10.7473,10.5003,0.434072
10.8683,11.3505,0.451326
10.9893,10.3322,0.430083
11.1103,10.6324,0.436945
11.2313,11.1611,0.447751
11.3523,10.0027,0.424314
11.4732,10.8622,0.44211
11.5942,9.96103,0.424868
11.7152,10.1777,0.429601
11.8362,10.1673,0.429322
11.9572,9.52999,0.415708
12.0782,9.68964,0.419838
12.1991,9.4289,0.414082
12.3201,9.84358,0.423761
12.4411,9.20489,0.409696
12.5621,9.42611,0.414799
12.6831,8.90982,0.402988
12.8041,9.22995,0.41053
12.925,9.25744,0.41215
13.046,9.58837,0.419718
13.167,9.06543,0.408595
13.288,9.77119,0.424169
13.409,9.24241,0.412617
13.53,9.11293,0.409903
13.6509,9.50126,0.418951
13.7719,9.57299,0.420641
13.8929,9.39166,0.417323
14.0139,9.10767,0.411019
14.1349,8.92024,0.406663
14.2559,8.55864,0.399658
14.3768,8.29071,0.393078
14.4978,9.25176,0.41554
14.6188,8.7513,0.404412
14.7398,9.0837,0.412061
14.8608,8.87841,0.407725
14.9817,8.64495,0.403032
15.1027,9.20333,0.415756
15.2237,9.13716,0.414753
15.3447,7.90938,0.386058
15.4657,8.75284,0.405908
15.5867,8.11271,0.391688
15.7076,8.67734,0.405077
15.8286,8.12004,0.392568
15.9496,8.53748,0.402456
16.0706,8.56818,0.404026
16.1916,7.6858,0.382498
16.3126,7.51078,0.378757
16.4335,8.61284,0.405955
16.5545,8.63656,0.407207
16.6755,8.3275,0.399176
16.7965,7.96869,0.39106
16.9175,7.93072,0.390505
17.0385,8.31625,0.399772
17.1594,8.45957,0.403326
17.2804,8.59424,0.406848
17.4014,8.11505,0.396529
17.5224,7.53408,0.38159
17.6434,8.00024,0.3941
17.7644,8.18411,0.398374
17.8853,8.10162,0.396645
18.0063,7.93132,0.392255
18.1273,8.6574,0.410733
18.2483,8.05574,0.395769
18.3693,8.20038,0.401142
18.4903,8.16648,0.399725
18.6112,7.52097,0.383518
18.7322,8.61965,0.411215
18.8532,8.1744,0.399775
18.9742,7.79256,0.391615
19.0952,8.10647,0.399513
19.2162,8.22628,0.402851
19.3371,8.07927,0.399786
19.4581,7.83457,0.393426
19.5791,8.12942,0.400331
19.7001,8.44707,0.408423
19.8211,8.46189,0.409873
19.9421,8.34908,0.407273
20.063,8.18165,0.403032
20.184,8.59947,0.413475
20.305,8.47746,0.410358
20.426,8.78842,0.41822
20.547,8.621,0.414919
20.668,8.06042,0.40125
20.7889,8.17854,0.40459
20.9099,8.33522,0.407926
21.0309,8.50583,0.412775
21.1519,7.84225,0.396051
21.2729,8.19804,0.405622
21.3939,8.17301,0.405763
21.5148,8.10422,0.403656
21.6358,7.92195,0.399277
21.7568,8.20329,0.406119
21.8778,7.62387,0.391734
21.9988,8.23359,0.407609
22.1198,7.73863,0.395565
22.2407,7.83134,0.398175
22.3617,8.1129,0.405546
22.4827,7.3049,0.384869
22.6037,6.87987,0.37376
22.7247,8.683,0.420493
22.8457,7.80491,0.398368
22.9666,7.53007,0.391649
23.0876,7.36808,0.387502
23.2086,8.09287,0.406353
23.3296,7.6496,0.39626
23.4506,7.90874,0.402492
23.5716,7.27573,0.386182
23.6925,8.15649,0.409289
23.8135,8.45669,0.416465
23.9345,8.0452,0.406435
24.0555,8.4159,0.416462
24.1563,7.80621,0.491195
24.2571,8.01118,0.210206
24.3784,8.05284,0.210406
24.5003,8.51307,0.215413
24.6228,8.18202,0.210017
24.7459,8.50025,0.213827
24.8696,8.40733,0.212569
24.994,8.51009,0.212206
25.119,8.16478,0.208
25.2446,8.34061,0.209268
25.3708,8.28965,0.208304
25.4976,8.32853,0.208603
25.6251,8.51082,0.210172
25.7533,8.31989,0.207341
25.882,8.44552,0.208174
26.0114,8.40209,0.207256
26.1415,8.15221,0.203505
26.2722,8.21974,0.203801
26.4036,8.53258,0.207131
26.5356,8.29716,0.203606
26.6682,8.25484,0.202912
26.8016,8.38315,0.20393
26.9356,8.37082,0.203311
27.0703,8.62623,0.205492
27.2056,8.12386,0.198966
27.3417,8.51678,0.203337
27.4784,8.35546,0.20149
27.6158,8.52773,0.202564
27.7538,8.51737,0.202166
27.8926,8.1591,0.197201
28.0321,8.63337,0.202871
28.1722,8.52917,0.201024
28.3131,9.09624,0.207309
28.4547,8.15357,0.195305
28.5969,8.5075,0.199152
28.7399,8.61916,0.200355
28.8836,8.57173,0.19919
29.028,8.88644,0.202383
29.1732,8.31893,0.195326
29.319,8.84237,0.201034
29.4656,8.35341,0.194858
29.613,8.62697,0.197569
29.761,8.60691,0.197031
29.9098,8.76065,0.198221
30.0594,8.76923,0.198101
30.2097,8.61689,0.195876
30.3607,8.84189,0.19811
30.5125,9.03536,0.199735
30.6651,9.0666,0.199525
30.8184,8.9108,0.197624
30.9725,8.76093,0.195403
31.1274,8.80751,0.195357
31.283,9.08056,0.198105
31.4394,9.05309,0.197403
31.5966,8.67294,0.192919
31.7546,8.4533,0.190188
31.9134,8.65565,0.19181
32.0729,8.52321,0.189966
32.2333,8.90397,0.193886
32.3945,8.48504,0.188768
32.5564,8.66497,0.190496
32.7192,8.74867,0.191118
32.8828,8.45147,0.187211
33.0472,8.32848,0.185314
33.2125,8.19761,0.183574
33.3785,8.30694,0.184339
33.5454,8.40078,0.185169
33.7132,8.17073,0.182045
33.8817,8.37263,0.183791
34.0511,8.5259,0.185226
34.2214,8.33135,0.182749
34.3925,8.5307,0.184599
34.5645,8.66553,0.185665
34.7373,8.45417,0.182928
34.911,8.43734,0.182168
35.0855,8.46918,0.182274
35.2609,8.32988,0.180318
35.4373,8.59603,0.182828
35.6144,8.54666,0.181847
35.7925,8.63476,0.182442
35.9715,8.76318,0.183462
36.1513,8.88084,0.184308
36.3321,8.69414,0.181915
36.5137,8.80778,0.182653
36.6963,8.80745,0.182201
36.8798,8.48381,0.178567
37.0642,8.43372,0.177742
37.2495,8.43831,0.177286
37.4358,8.48124,0.177385
37.6229,8.65142,0.178624
37.8111,8.76985,0.179723
38.0001,8.74515,0.179043
38.1901,8.673,0.177824
38.3811,8.86568,0.179406
38.573,8.72494,0.177624
38.7658,8.34682,0.17337
38.9597,8.71741,0.176826
39.1545,8.92691,0.178464
39.3502,8.58084,0.174673
39.547,8.72739,0.175875
39.7447,8.3955,0.171809
39.9434,8.70854,0.174929
40.1432,8.68229,0.174234
40.3439,8.8262,0.175021
40.5456,8.55503,0.172143
40.7483,8.74908,0.173606
40.9521,9.08017,0.176457
41.1568,8.82164,0.173829
41.3626,8.60842,0.171445
41.5694,8.48248,0.169536
41.7773,8.78614,0.172122
41.9862,8.90078,0.173207
42.1961,8.67871,0.170349
42.4071,8.80582,0.171345
42.6191,8.53028,0.168328
42.8322,8.64219,0.169014
43.0464,8.59316,0.168241
43.2616,8.40969,0.165916
43.4779,8.63623,0.167992
43.6953,8.48148,0.166069
43.9138,8.43608,0.165369
44.1333,8.32831,0.16392
44.354,8.32103,0.16334
44.5758,8.31982,0.163158
44.7987,8.13576,0.160794
45.0226,8.1304,0.160436
45.2478,8.29526,0.16179
45.474,7.79723,0.156729
45.7014,8.09228,0.159139
45.9299,8.11116,0.159088
46.1595,8.18144,0.159539
46.3903,7.99756,0.157303
46.6223,7.98578,0.15687
46.8554,8.25229,0.15924
47.0897,7.98141,0.156243
47.3251,8.09674,0.156981
47.5617,7.96451,0.155528
47.7995,7.88922,0.154335
48.0385,7.81208,0.153435
48.2787,7.75119,0.152536
48.5201,7.54986,0.150178
48.7627,7.63643,0.150802
49.0065,7.29811,0.147267
49.2516,7.28466,0.146552
49.4978,7.34942,0.147108
49.7453,7.50255,0.148259
49.994,7.53038,0.148279
50.244,7.39839,0.146722
50.4952,7.19239,0.144309
50.7477,7.16477,0.143852
51.0015,7.19104,0.143808
51.2565,7.16704,0.143301
51.5127,7.29314,0.144305
51.7703,7.32381,0.144351
52.0292,7.28782,0.143768
52.2893,7.44763,0.145135
52.5507,7.36624,0.143987
52.8135,7.19409,0.142041
53.0776,7.32118,0.143192
53.343,7.39163,0.143575
53.6097,7.45555,0.143953
53.8777,7.12826,0.140501
54.1471,7.11434,0.14006
54.4178,7.28283,0.14148
54.6899,7.27553,0.141119
54.9634,7.14315,0.139649
55.2382,7.29588,0.140905
55.5144,7.26119,0.140357
55.792,6.99737,0.137651
56.0709,7.27778,0.140073
56.3513,7.22578,0.139373
56.633,7.11278,0.13803
56.9162,7.29847,0.13954
57.2008,7.28536,0.139229
57.4868,7.19399,0.138164
57.7742,7.12405,0.137289
58.0631,6.99196,0.135771
58.3534,7.21271,0.137719
58.6452,6.98961,0.135389
58.9384,7.00177,0.135292
59.2331,6.92999,0.134273
59.5293,7.10551,0.135786
59.8269,7.25427,0.136971
60.126,7.02143,0.13452
60.4267,7.06024,0.1348
60.7288,6.84509,0.132249
61.0324,7.15942,0.135213
61.3376,7.25445,0.135969
61.6443,7.14573,0.134608
61.9525,6.72936,0.130462
62.2623,6.98211,0.132666
62.5736,7.30259,0.135559
62.8865,7.14692,0.133944
63.2009,7.2305,0.134463
63.5169,7.31015,0.134895
63.8345,7.23927,0.134155
64.1537,7.02721,0.131929
64.4744,7.19683,0.133242
64.7968,7.48381,0.135824
65.1208,7.22358,0.13319
65.4464,7.28074,0.133413
65.7736,7.50608,0.135412
66.1025,7.76616,0.137491
66.433,7.42162,0.134246
66.7652,7.42257,0.13412
67.099,7.70397,0.136394
67.4345,7.96373,0.138593
67.7716,8.02306,0.138886
68.1105,7.7529,0.136411
68.4511,7.84251,0.136963
68.7933,8.13179,0.139431
69.1373,7.91262,0.137192
69.483,8.13904,0.139083
69.8304,8.25303,0.139697
70.1795,8.13927,0.138719
70.5304,7.97412,0.137087
70.8831,8.13625,0.138313
71.2375,8.42793,0.140607
71.5937,8.43354,0.140454
71.9517,8.38971,0.139978
72.3114,8.41612,0.140032
72.673,8.61778,0.141613
73.0363,8.41786,0.139628
73.4015,8.65003,0.141467
73.7685,8.65148,0.141274
74.1374,8.83926,0.142629
74.5081,8.65264,0.140913
74.8806,8.87744,0.14249
75.255,8.83748,0.141974
75.6313,9.25126,0.145143
76.0094,9.05227,0.143421
76.3895,9.4211,0.146079
76.7714,9.37956,0.145496
77.1553,9.17392,0.143729
77.5411,9.54759,0.146384
77.9288,9.65045,0.146997
78.3184,9.64729,0.146851
78.71,9.78391,0.147616
79.1035,9.69182,0.146744
79.4991,9.93486,0.148387
79.8966,10.0043,0.148617
80.296,10.0797,0.149004
80.6975,10.4112,0.151254
81.101,10.4828,0.151574
81.5065,10.6889,0.152913
81.9141,10.9228,0.154312
82.3236,11.2019,0.156095
82.7352,11.6573,0.158979
83.1489,11.7193,0.159298
83.5647,11.9226,0.160427
83.9825,12.3865,0.163166
84.4024,13.0308,0.167281
84.8244,12.9724,0.166716
85.2485,13.6494,0.170767
85.6748,13.7053,0.170851
86.1031,14.43,0.175176
86.5337,15.4618,0.181131
86.9663,15.8702,0.183238
87.4012,16.8219,0.188455
87.8382,17.8429,0.193806
88.2774,18.8511,0.198946
88.7187,20.1507,0.205452
89.1623,21.496,0.211884
89.6082,22.9446,0.218631
90.0562,24.8032,0.227022
90.5065,26.7919,0.235616
90.959,28.5995,0.243038
91.4138,30.376,0.250213
91.8709,31.6426,0.25517
92.3302,31.509,0.254155
92.7919,32.1936,0.256731
93.2558,31.8921,0.255227
93.7221,30.9793,0.25107
94.1907,29.3633,0.244125
94.6617,27.9742,0.237953
95.135,26.759,0.232347
95.6107,24.5816,0.222402
96.0887,23.5634,0.217343
96.5692,21.7552,0.208484
97.052,21.1167,0.205017
97.5373,19.9951,0.199227
98.0249,19.2025,0.194987
98.5151,17.8538,0.18773
99.0076,17.6974,0.186542
99.5027,17.3142,0.184322
100,17.0219,0.182388
100.5,16.466,0.17922
101.003,16.247,0.177786
101.508,15.6384,0.174037
102.015,15.6362,0.173856
102.525,15.1708,0.170954
103.038,14.9501,0.169445
103.553,14.9642,0.169475
104.071,15.0336,0.169481
104.591,14.5696,0.166618
105.114,14.592,0.166496
105.64,14.8368,0.167677
106.168,14.8937,0.167717
106.699,15.3949,0.170382
107.232,15.7007,0.171847
107.768,16.5516,0.176212
108.307,17.2478,0.179709
108.849,17.7199,0.182053
109.393,17.7468,0.181958
109.94,17.6891,0.181491
110.49,17.3006,0.1794
111.042,16.1585,0.173205
111.597,15.0363,0.166908
112.155,14.1427,0.161706
112.716,12.8866,0.154198
113.28,12.1299,0.149611
113.846,11.719,0.146787
114.415,11.1206,0.142849
114.987,10.5847,0.139213
115.562,10.221,0.136669
116.14,10.172,0.136243
116.721,9.88299,0.134183
117.305,9.7619,0.133343
117.891,9.72385,0.132931
118.481,9.42693,0.130823
119.073,9.55447,0.131677
119.668,9.25214,0.129374
120.267,9.67199,0.132229
120.868,9.41098,0.130352
121.472,9.42307,0.130319
122.08,9.34503,0.129658
122.69,9.69731,0.131989
123.304,9.58121,0.131221
123.92,9.96235,0.133675
124.54,9.80341,0.132477
125.162,9.73633,0.132013
125.788,9.95905,0.133378
126.417,9.96957,0.133338
127.049,10.1014,0.13414
127.684,10.1084,0.13412
128.323,10.1124,0.134015
128.964,9.94967,0.132836
129.609,10.3373,0.135355
130.257,10.2794,0.134906
130.909,10.0784,0.13344
131.563,10.1363,0.133771
132.221,10.2662,0.134575
132.882,10.0313,0.13289
133.546,10.0866,0.133212
134.214,10.1899,0.133784
134.885,10.2716,0.134324
135.56,10.0052,0.132426
136.238,10.2163,0.133716
136.919,10.201,0.133604
137.603,10,0.132166
138.291,9.6995,0.130124
138.983,9.79681,0.130685
139.678,9.74364,0.130237
140.376,9.804,0.13063
141.078,9.58683,0.12909
141.783,9.40941,0.127744
142.492,9.19253,0.126172
